h3id,population_fraction
862b10657ffffff,25.671295093158882
862b1065fffffff,32.4076031982292
862b10667ffffff,58.5150371400403
862b1066fffffff,58.33883210897708
862b10677ffffff,55.8668299006779
862b10687ffffff,13.551002897330905
862b1068fffffff,14.066834177537158
862b10697ffffff,8.959118689051904
862b1069fffffff,14.085165290003351
862b106a7ffffff,11.467668555034093
862b106afffffff,14.090917747310217
862b106b7ffffff,0.320093722587061
862b106c7ffffff,14.006167524682441
862b106cfffffff,13.964039566853325
862b106d7ffffff,14.024480330052993
862b106dfffffff,13.982291222135618
862b106e7ffffff,14.030043120811673
862b106efffffff,13.987812356774604
862b106f7ffffff,14.048459973422442
862b10707ffffff,355.92589726147366
862b1070fffffff,832.9523374952241
862b10717ffffff,5.752412666496496
862b1071fffffff,1099.8437561311039
862b10727ffffff,94.9620353677713
862b1072fffffff,349.30154176143975
862b10747ffffff,58.79114818021732
862b1074fffffff,58.61382630019392
862b10757ffffff,112.8907770662512
862b1075fffffff,44.946292057713606
862b10767ffffff,184.9804829359003
862b1076fffffff,58.712605169263675
862b10777ffffff,348.77775395373124
862b1078fffffff,226.12912538776487
862b107afffffff,37.424280159970785
862b11407ffffff,840.5074338976781
862b1140fffffff,386.42240811075055
862b11417ffffff,1226.6157637131894
862b1141fffffff,376.4876964003757
862b11427ffffff,600.761964646871
862b1142fffffff,406.9878100288422
862b11437ffffff,1882.4397481223843
862b11447ffffff,134.3201223235733
862b1144fffffff,50.021267045744125
862b11457ffffff,158.83194685567685
862b1145fffffff,51.282876617780666
862b11467ffffff,91.36692136308731
862b1146fffffff,6.0926640363861795
862b11477ffffff,400.84171117148213
862b11487ffffff,199.87451462101637
862b1148fffffff,64.5223075707186
862b11497ffffff,52.91955889295766
862b1149fffffff,51.71270704835199
862b114a7ffffff,383.21009490898456
862b114afffffff,286.15334378530133
862b114b7ffffff,258.49305245479115
862b114c7ffffff,51.42077265449138
862b114cfffffff,51.267225907926004
862b114d7ffffff,51.48950866980807
862b114dfffffff,51.33573005178069
862b114e7ffffff,151.91949189715334
862b114efffffff,51.35189477898744
862b114f7ffffff,66.24433540682777
862b11507ffffff,461.95783874505184
862b1150fffffff,377.44240974161687
862b11517ffffff,702.2640284140931
862b1151fffffff,647.8229337880722
862b11537ffffff,539.2466697758289
862b11557ffffff,261.2676907383495
862b1155fffffff,145.6441538741512
862b11587ffffff,1127.7644330736264
862b1158fffffff,1308.3104573006776
862b11597ffffff,366.3007463868737
862b1159fffffff,384.3618462352899
862b115a7ffffff,1414.0343238938497
862b115afffffff,1745.3493802673563
862b115b7ffffff,740.9158532977859
862b11607ffffff,1280.99170832691
862b1160fffffff,2173.6524225834933
862b11617ffffff,238.8479608915423
862b1161fffffff,417.1534915964862
862b11627ffffff,43.136467379638134
862b1162fffffff,1657.126218252012
862b11637ffffff,68.74903328121083
862b11647ffffff,12.75334386749236
862b1164fffffff,5.315539243229511
862b11657ffffff,57.790531573601356
862b1165fffffff,57.58865312098943
862b11677ffffff,652.9729361517731
862b11687ffffff,220.2081290747697
862b1168fffffff,241.25098818271292
862b11697ffffff,105.96768020710704
862b1169fffffff,185.70510705697745
862b116a7ffffff,191.06569067110522
862b116afffffff,241.64814688224814
862b116b7ffffff,50.8779364983273
862b116c7ffffff,240.21054290220258
862b116cfffffff,133.42950957895695
862b116d7ffffff,239.64651809622154
862b116dfffffff,91.13078056036551
862b116e7ffffff,298.39928899498284
862b116efffffff,152.42392369909751
862b116f7ffffff,240.92967885547617
862b11717ffffff,45.9400496210806
862b1171fffffff,39.68189515098401
862b11737ffffff,1.6979104481607123
862b11787ffffff,51.04585735715112
